residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
1407, 113.8895501, 22.58777326, 1283040, 25920, 1
924, 113.9042899, 22.5665363, 1806579, 36496.54, 1
1071, 114.0037582, 22.53790479, 2157300, 43146, 1
159, 114.1207023, 22.53944976, 967680, 19353.6, 1
82, 113.8505256, 22.57003332, 1957527, 39546, 1
95, 114.0232271, 22.62488194, 2443500, 48870, 1
683, 113.8485196, 22.57678478, 2166750, 43335, 1
1475, 114.1000347, 22.56966506, 1417500, 28350, 1
1092, 114.0426604, 22.54373309, 1329485, 26589.7, 1
757, 113.8877436, 22.78404007, 915609, 18684, 1
473, 114.1083642, 22.57636406, 1296672, 26460, 1
1153, 114.1122834, 22.58925196, 1037444, 21384, 1
1478, 114.139642, 22.6239425, 996300, 19926, 1
1338, 114.1055162, 22.59685098, 876744, 17712, 1
992, 114.2642481, 22.59164177, 812700, 16254, 1
1070, 113.863216, 22.57078846, 1974117, 40284, 1
1182, 114.2313093, 22.73291925, 935550, 18900, 1
873, 114.0392505, 22.52462702, 1839600, 36792, 1
642, 114.1218045, 22.57112173, 2212234, 44244.68, 1
141, 114.1182255, 22.67187027, 943110, 18862.2, 1
1041, 114.1064566, 22.63242428, 1250100, 25002, 1
243, 114.1073572, 22.57132398, 1395975, 27919.5, 1
1032, 114.0537992, 22.56772541, 1665900, 33318, 1
385, 114.029352, 22.64951895, 1817640, 36720, 1
28, 114.0358301, 22.70436869, 1517127, 30649.04, 1
1416, 113.871775, 22.58555053, 1194831, 26650.302427641604, 1
231, 114.3697374, 22.74835856, 561330, 11340, 1
623, 114.0476951, 22.56807825, 1648626, 33642, 1
1259, 114.1762942, 22.56757336, 1737450, 35100, 1
162, 114.331894, 22.68824122, 930150, 18603, 1
1351, 113.891709, 22.56091576, 1363230, 27540, 1
1447, 114.0770368, 22.54507433, 957335, 19340.1, 1
1195, 114.1287615, 22.70342021, 837000, 16740, 1
1466, 114.0764413, 22.57903287, 1674000, 33480, 1
831, 113.9151904, 22.53465889, 1512000, 30240, 1
99, 114.1227546, 22.56353637, 2167018, 44667, 1
359, 113.9046918, 22.5834555, 1132650, 22653, 1
1485, 114.2269201, 22.54645949, 887056, 18101.34, 1
395, 114.2229894, 22.70499103, 981000, 19620, 1
1237, 114.1033987, 22.61835075, 809203, 16184.06, 1
64, 114.0320802, 22.60541612, 1861029, 41094.52786196986, 1
768, 113.9258192, 22.51841222, 2234628, 45144, 1
186, 114.016779, 22.52876707, 1910250, 38205, 1
1074, 114.1332911, 22.5477813, 1312200, 26244, 1
1231, 113.9212985, 22.52115787, 1879476, 37589.52, 1
259, 114.0614564, 22.56609884, 2012850, 40257, 1
1081, 114.0759798, 22.55625124, 2117151, 42343.02, 1
1398, 114.0659307, 22.53026702, 1962410, 39644.64, 1
1110, 114.1717473, 22.56436374, 1526431, 30528.62, 1
1457, 113.9609462, 22.53262882, 2983500, 59670, 1
767, 114.0523451, 22.63970515, 2079000, 41580, 1
522, 114.3350117, 22.70546672, 1133100, 25020.679162118406, 0
984, 113.8143158, 22.67555369, 1015740, 20520, 1
1072, 114.0378593, 22.62944098, 1215000, 24300, 1
1443, 114.060083, 22.54415109, 1678536, 33570.72, 1
1369, 114.0358903, 22.56212174, 2114100, 42282, 1
652, 114.2270139, 22.54952917, 1284300, 25686, 1
294, 114.034427, 22.52841219, 1721250, 34425, 1
1197, 113.9263495, 22.49164243, 1749060, 38622.071392899845, 1
290, 114.1281226, 22.54491842, 1415807, 28891.08, 1
1389, 114.0798873, 22.54725817, 2041361, 41239.62, 1
258, 114.2469667, 22.71532731, 1098603, 22194, 1
805, 114.0021078, 22.55103737, 3773710, 68152.39546884966, 2
1488, 114.0789495, 22.55088775, 1652743, 33388.74, 1
1437, 113.9233633, 22.54558424, 2779920, 62005.17790771201, 1
1029, 114.0972235, 22.62774315, 1498500, 29970, 1
471, 114.1229792, 22.56214812, 1964709, 39294.18, 1
213, 113.8778201, 22.58583875, 1422036, 28728, 1
1261, 114.2774409, 22.72813883, 591597, 11831.94, 1
507, 114.2361822, 22.71228411, 903600, 18072, 1
578, 113.8591147, 22.57989424, 1486593, 29731.86, 1
1232, 114.0565727, 22.69299886, 1231310, 25380, 1
1254, 114.2182253, 22.67609825, 1181279, 23864.22, 1
347, 114.3411705, 22.68281434, 893700, 17874, 1
422, 114.124439, 22.66141297, 740929, 14968.26, 1
479, 114.0239956, 22.64331109, 1253102, 25315.2, 1
0, 113.961318539004, 22.527054880467904, 2481940, 44823.33993946289, 1
941, 114.1232604, 22.60964239, 999000, 19980, 1
176, 114.037073, 22.61509883, 1503563, 30375, 1
122, 114.121452, 22.60815958, 894600, 17892, 1
42, 113.9213932, 22.55326399, 1687383, 33747.66, 1
939, 113.9779811, 22.5638064, 1996200, 39924, 1
1235, 114.0225741, 22.52481831, 2086277, 42147, 1
937, 114.1094862, 22.5462653, 1401975, 28039.5, 1
1148, 114.2146226, 22.73517897, 1281258, 25884, 1
1140, 114.1035033, 22.60987427, 971636, 19629, 1
1379, 114.11215, 22.61976315, 679289, 13723.02, 1
570, 113.8677722, 22.56190042, 2554200, 51084, 1
123, 114.2756256, 22.75022902, 555984, 11232, 1
27, 113.9282269, 22.49166111, 2169117, 43382.34, 1
480, 114.1298848, 22.68634625, 1089450, 21789, 1
733, 114.0455057, 22.53981904, 1383000, 32112.720119857542, 0
824, 114.2590034, 22.71962253, 882090, 17820, 1
215, 113.8951576, 22.48580812, 2312145, 46710, 1
0, 113.92003612084812, 22.505327302968695, 1863243, 33649.492797054496, 0
412, 114.0726867, 22.53441951, 2259900, 49902.2441430336, 1
724, 114.13128, 22.57143687, 1387751, 27755.02, 1
1099, 113.9673517, 22.57211963, 2581146, 51622.92, 1
119, 114.2154046, 22.5589463, 1279901, 25598.02, 1
111, 114.0165299, 22.55687107, 2611324, 48618.51053958, 0
458, 114.1122902, 22.5393911, 893029, 18040.98, 1
501, 114.1184995, 22.5441583, 986542, 19930.14, 1
324, 113.9294287, 22.54876079, 2246657, 45387, 1
103, 114.0402733, 22.54695267, 2324700, 46494, 1
152, 113.889128, 22.49985091, 2259900, 45198, 1
1207, 114.0179221, 22.65101941, 1177200, 25994.478430540803, 1
1149, 114.2704605, 22.74908238, 964953, 19494, 1
1251, 114.1108458, 22.61624122, 1182600, 23652, 1
0, 113.94393646931087, 22.527054880467904, 2714474, 49022.54932513589, 1
1065, 114.2586577, 22.59326556, 1582200, 31644, 1
872, 114.131624, 22.61412138, 911432, 20125.89149244365, 0
769, 113.9686058, 22.54653142, 3309174, 66852, 1
432, 113.8268095, 22.64682811, 1427319, 29125.98, 1
930, 114.1030108, 22.55214425, 1585671, 32357.34, 1
864, 113.8800022, 22.49385842, 2343600, 46872, 1
822, 113.8914139, 22.57915155, 1355318, 27380.16, 1
228, 113.8452861, 22.57255575, 2247993, 45414, 1
825, 114.0411463, 22.51529969, 1747575, 34951.5, 1
1414, 114.3840416, 22.71104477, 923400, 18468, 1
891, 114.0277042, 22.535769, 1877337, 37926, 1
959, 113.9125316, 22.53090269, 1803559, 36071.18, 1
1145, 114.0591952, 22.54008101, 1674000, 33480, 1
691, 114.0518669, 22.60421052, 1656565, 33804, 1
830, 114.1184496, 22.55142453, 1757224, 35499.48, 1
178, 114.0960048, 22.62649671, 1531629, 30942, 1
1349, 114.1043035, 22.58652143, 1193481, 23869.62, 1
527, 114.2290116, 22.5464949, 1045143, 21114, 1
951, 113.993116, 22.59373235, 2659500, 53190, 1
1322, 114.1251735, 22.69282988, 1083915, 21678.3, 1
464, 113.8897867, 22.58338662, 1495579, 30213.72, 1
880, 114.2289084, 22.72308742, 1225125, 24750, 1
1017, 114.0311193, 22.66163265, 1185966, 23719.32, 1
1483, 114.2654822, 22.71616594, 926100, 18522, 1
363, 113.9035763, 22.56325293, 1647324, 32946.48, 1
416, 114.1295402, 22.57343432, 1673298, 33804, 1
1205, 113.8854816, 22.58430443, 2030400, 40608, 1
1136, 113.9931464, 22.54557596, 2257200, 49842.6237796608, 1
559, 114.2839641, 22.75655484, 710829, 15696.253065157056, 0
331, 113.9615437, 22.55189256, 1660500, 33210, 1
169, 113.9151198, 22.77292533, 1200177, 24246, 1
1278, 113.8630781, 22.5839093, 1738800, 34776, 1
862, 114.1261461, 22.61215303, 1156950, 23139, 1
68, 114.0890018, 22.5398657, 1642389, 33179.58, 1
439, 114.1183749, 22.57145836, 1827000, 36540, 1
803, 113.8464461, 22.59849596, 1433322, 31650.06610008461, 1
1203, 113.9862955, 22.53712077, 1817640, 40541.847093504, 1
273, 113.9213225, 22.54220448, 2808000, 56160, 1
529, 114.0842514, 22.57459896, 1383278, 27945, 1
1273, 114.1993974, 22.70153885, 1109295, 22185.9, 1
425, 114.3239581, 22.68326099, 974700, 19494, 1
1152, 114.0095404, 22.54330407, 3051814, 56251.50514739999, 2
166, 113.9188922, 22.57944395, 1200771, 24015.42, 1
1486, 113.9634112, 22.54448132, 1973700, 39474, 1
1089, 114.3030508, 22.59987324, 895455, 18090, 1
715, 114.0532998, 22.51270835, 1992276, 40248, 1
1448, 114.0822853, 22.63028795, 1593000, 35176.014389952004, 1
1242, 113.8842557, 22.57875736, 1748142, 35316, 1
1365, 113.9688573, 22.55223593, 3342600, 66852, 1
1243, 114.1215163, 22.57176536, 1606473, 32454, 1
1141, 113.922354, 22.52687612, 2290761, 46278, 1
798, 113.9227683, 22.51235825, 2119905, 42398.1, 1
771, 114.1271144, 22.55046582, 2039505, 40790.1, 1
1455, 113.8821778, 22.57154463, 1331154, 26892, 1
165, 113.9923464, 22.54206556, 2106324, 42552, 1
1458, 114.0424518, 22.60068335, 1964655, 39690, 1
836, 114.1099183, 22.57313432, 1266300, 25326, 1
229, 113.9337326, 22.76402951, 1344303, 26886.06, 1
1058, 113.924989, 22.50836662, 1582200, 31644, 1
693, 113.9126887, 22.51986992, 1659042, 33516, 1
877, 113.8289193, 22.71956443, 1247633, 24914.731153623114, 1
552, 114.0265208, 22.53258663, 1697989, 37494.341178895294, 1
780, 114.1455916, 22.55024329, 1282500, 25650, 1
276, 113.9206787, 22.50698449, 2277450, 45549, 1
104, 114.1457116, 22.55421814, 1233900, 24678, 1
1340, 114.1505862, 22.60657466, 594288, 13255.395388674626, 0
51, 114.063623, 22.64649434, 1470150, 29700, 1
682, 114.1394023, 22.55853072, 1603960, 32403.24, 1
240, 114.0166391, 22.71416863, 1271700, 25434, 1
783, 114.0135686, 22.65590543, 1313550, 26271, 1
346, 113.9371832, 22.50632542, 2753190, 55620, 1
514, 113.9779929, 22.5540314, 3231288, 64625.76, 1
301, 114.0725556, 22.53082869, 1678282, 34247.16, 1
52, 113.9049729, 22.51545518, 2342106, 46842.12, 1
651, 113.8036736, 22.73717885, 1130679, 22842, 1
792, 114.1318523, 22.55347583, 1526400, 30528, 1
206, 113.9439369, 22.52534943, 3464100, 69282, 1
185, 114.1081865, 22.54774988, 1386990, 27739.8, 1
681, 114.1974524, 22.65186566, 882090, 17820, 1
788, 113.8803002, 22.56997857, 1352025, 27040.5, 1
876, 114.0352502, 22.52975706, 1239844, 25047.36, 1
1401, 114.1168188, 22.59559073, 1307799, 26155.98, 1
1269, 113.8556547, 22.57802118, 1907550, 42121.78672288321, 1
874, 114.1349087, 22.54322937, 1230392, 25107.48, 1
662, 114.1018944, 22.59273764, 1100234, 22226.94, 1
1256, 113.8764874, 22.56452482, 2328183, 51929.336497708806, 1
1002, 114.040472, 22.62411838, 1336500, 26730, 1
1413, 114.1270865, 22.62572878, 1485000, 29700, 1
1452, 114.324009, 22.67940409, 1071900, 21438, 1
408, 113.9150355, 22.58923228, 1755000, 35100, 1
624, 114.0434634, 22.54686617, 1595160, 31903.2, 1
1024, 114.1240901, 22.55821852, 1242000, 24840, 1
335, 114.2609681, 22.59084355, 815841, 16316.82, 1
1498, 114.3284852, 22.67832611, 942300, 18846, 1
1442, 113.8841394, 22.56825281, 1397250, 27945, 1
586, 114.0313355, 22.55962384, 2681019, 54162, 1
582, 113.9912094, 22.53805411, 2368278, 47844, 1
1312, 114.0281447, 22.56306471, 1816200, 36324, 1
979, 114.2269027, 22.71353655, 1579500, 34877.912573088004, 1
45, 114.0647495, 22.52052762, 1744200, 34884, 1
47, 114.1227205, 22.55684904, 1556550, 31131, 1
1384, 113.8849753, 22.56657531, 1472400, 29448, 1
1208, 114.0191951, 22.54249579, 3731676, 67393.29176481138, 0
14, 114.2687658, 22.72622812, 895050, 17901, 1
189, 114.1170722, 22.6153073, 1600168, 32003.36, 1
727, 114.0504346, 22.62711762, 1439100, 31777.6536777024, 1
156, 114.0186815, 22.63417359, 1919268, 38385.36, 1
160, 114.2576682, 22.72897917, 756000, 15120, 1
1427, 114.0019357, 22.54763075, 1599969, 32978.88, 1
442, 113.8962859, 22.58179492, 1297134, 25942.68, 1
101, 113.9572051, 22.59681871, 1437750, 28755, 1
1202, 113.9159869, 22.48814182, 2201216, 44469, 1
371, 114.0116897, 22.67376115, 1134000, 25040.552616576002, 1
1111, 114.2382816, 22.56736153, 1124250, 22712.12, 1
1496, 113.9013993, 22.59757761, 2138400, 43200, 1
1323, 114.2225225, 22.7024292, 1077219, 24027.006439238405, 1
201, 114.1358098, 22.561895, 1659151, 34198.74, 1
49, 113.9485411, 22.5778338, 1593000, 31860, 1
626, 113.9141317, 22.50931602, 1902600, 38052, 1
648, 114.2256146, 22.69747644, 799335, 17650.608576517443, 0
871, 114.1203418, 22.56092471, 1222560, 24451.2, 1
923, 113.9323153, 22.54424896, 2403000, 53062.12340179201, 1
1067, 114.024742, 22.65777296, 1117800, 22356, 1
1327, 114.2324594, 22.72394251, 908046, 18160.92, 1
283, 114.1535431, 22.55858495, 974700, 21522.951177580806, 0
1147, 114.059609, 22.54860145, 2737800, 54756, 1
1095, 113.9598751, 22.59964941, 2673000, 54000, 1
1151, 113.8564484, 22.62003008, 1417500, 28350, 1
1220, 114.2088018, 22.72854125, 1430055, 31896.894404448, 1
560, 113.9003681, 22.52930743, 2862783, 63853.40917226881, 1
1003, 114.1551732, 22.61770613, 933545, 18859.5, 1
1417, 114.0811583, 22.53859569, 1624050, 32481, 1
555, 114.1335832, 22.62485819, 1459593, 29191.86, 1
1179, 114.0000969, 22.53806975, 2137500, 42750, 1
867, 113.9080582, 22.5696617, 1744200, 34884, 1
859, 114.0193574, 22.63674828, 1586426, 32049, 1
532, 113.8846552, 22.58885046, 1590300, 31806, 1
536, 114.0348019, 22.67808826, 1525500, 30510, 1
849, 114.3027776, 22.61132674, 1620000, 35772.21802368, 1
1270, 114.0805462, 22.5528208, 2374961, 47979, 1
1464, 114.2001423, 22.65019022, 931500, 18630, 1
1317, 113.9105372, 22.54143641, 1784762, 36055.8, 1
1222, 114.0461952, 22.56901532, 1719900, 34398, 1
196, 113.9496693, 22.55122213, 3564000, 71280, 1
1446, 114.1192687, 22.55819955, 1123200, 22464, 1
1191, 114.1657279, 22.56885969, 1416150, 28323, 1
1432, 113.9029163, 22.57014649, 2084753, 42116.22, 1
1011, 113.8940988, 22.77962149, 1261656, 25488, 1
1311, 113.9999242, 22.55121255, 3240000, 64800, 1
705, 114.025783, 22.64965565, 1864243, 37661.48, 1
1227, 113.9727779, 22.56181651, 1780218, 35964, 1
614, 114.0215488, 22.62928066, 2443500, 48870, 1
976, 113.9703528, 22.54910257, 3309174, 66852, 1
679, 114.0408358, 22.55991118, 1722722, 35154, 1
1160, 113.9310952, 22.51119943, 2806650, 56700, 1
109, 113.8915523, 22.56941087, 1626333, 32855.22, 1
1339, 114.2977645, 22.59498283, 977400, 19548, 1
797, 114.1775677, 22.64341776, 891000, 17820, 1
133, 113.8832089, 22.78014068, 990947, 20019.14, 1
675, 113.8730238, 22.56231772, 2362932, 47736, 1
1492, 114.126645, 22.5469398, 1210950, 24219, 1
41, 114.2378371, 22.71639645, 1135692, 22713.84, 1
97, 114.0372803, 22.52318621, 1470150, 29700, 1
1387, 113.890645, 22.57484146, 1449900, 28998, 1
498, 114.0227262, 22.66113226, 1566108, 31322.16, 1
107, 114.076109, 22.53629136, 1808728, 36539.96, 1
986, 114.1255815, 22.54376704, 1401686, 28316.88, 1
509, 114.3475432, 22.66921114, 992351, 20250, 1
356, 113.9174436, 22.5158805, 1773466, 35827.6, 1
1, 114.0767642, 22.54745648, 1907867, 38157.34, 1
1004, 113.9229318, 22.51620911, 2057400, 41148, 1
608, 114.1017136, 22.57259824, 1287000, 25740, 1
87, 114.133031, 22.58758116, 1420254, 28692, 1
211, 114.0018187, 22.5381909, 2172251, 39230.405230078795, 0
1234, 113.9710961, 22.5426991, 1817640, 40541.847093504, 1
1056, 114.0389248, 22.54995203, 1624050, 35861.648568739205, 1
468, 113.8933817, 22.5087542, 2213605, 45171, 1
19, 114.0493994, 22.53432696, 2600100, 52002, 1
1439, 114.1042978, 22.5421643, 1476900, 29538, 1
637, 114.1836859, 22.65137456, 969300, 19386, 1
1360, 113.8144449, 22.67344472, 1026000, 20520, 1
978, 114.1965306, 22.64381334, 785700, 15714, 1
1253, 113.8826033, 22.55538645, 2588214, 46742.61048690239, 0
906, 114.1047815, 22.57994785, 1002051, 20041.02, 1
92, 114.2258562, 22.75410679, 1170090, 23401.8, 1
605, 114.1167281, 22.62348769, 1020195, 20610, 1
574, 113.9214811, 22.49313448, 1899900, 37998, 1
777, 114.0870811, 22.54214058, 1726740, 34883.64, 1
818, 114.103947, 22.55162521, 1316745, 26334.9, 1
1240, 113.981778, 22.54629889, 4843607, 87474.52933559816, 11
1459, 113.8687641, 22.56792019, 1479600, 29592, 1
1117, 114.2325571, 22.70186294, 869400, 17388, 1
540, 114.1222988, 22.61457652, 1062918, 21690, 1
646, 114.1673218, 22.56516296, 1344120, 26882.4, 1
426, 114.0805432, 22.56153818, 1871100, 41734.254360959996, 1
129, 114.0377195, 22.55782833, 2106000, 42120, 1
688, 113.8960955, 22.57055087, 2381590, 48112.92, 1
564, 114.1521654, 22.62244737, 1042200, 23013.460261900804, 0
518, 113.8154939, 22.76043031, 1290600, 25812, 1
575, 114.1359977, 22.6101582, 1032446, 20857.5, 1
441, 113.9701652, 22.5470668, 3342600, 66852, 1
1015, 113.9956005, 22.54075644, 3501630, 70740, 1
428, 114.0939211, 22.55454265, 2169140, 43821, 1
1199, 113.9512054, 22.57841494, 1675350, 36994.435472822406, 1
373, 113.9523377, 22.58285798, 1733939, 35029.08, 1
1019, 114.1379787, 22.55034631, 1115451, 22309.02, 1
588, 113.8470556, 22.6072369, 1523610, 33983.607122496, 1
488, 114.10663, 22.6041483, 1001187, 20023.74, 1
1481, 114.039483, 22.54536204, 2027700, 44774.8928929728, 1
753, 113.8901157, 22.57198593, 1393200, 27864, 1
1476, 113.9296542, 22.51692758, 2835000, 56700, 1
1154, 114.393146, 22.74389162, 772200, 15444, 1
143, 114.1643086, 22.56319397, 1460808, 29216.16, 1
1272, 114.255152, 22.6893383, 1069011, 21380.22, 1
85, 113.9272117, 22.5017876, 1939500, 38790, 1
878, 114.0527125, 22.69690619, 1427382, 28836, 1
380, 114.007117, 22.60084288, 2181320, 44512.2, 1
942, 114.2925324, 22.72481011, 872100, 19257.3773694144, 0
793, 114.1028875, 22.54545111, 1759422, 35543.88, 1
654, 114.2278932, 22.55791128, 1016501, 20535.38, 1
7, 114.0267685, 22.56030348, 2271321, 50154.438280100556, 1
1412, 114.2223735, 22.68043649, 983664, 19872, 1
142, 114.1157085, 22.55960862, 1390500, 27810, 1
50, 114.0163238, 22.53727597, 2411278, 48225.56, 1
252, 114.2579837, 22.68510514, 1032750, 20655, 1
77, 114.2232146, 22.68026417, 975645, 19710, 1
994, 114.0060361, 22.64477552, 1798929, 36342, 1
1047, 114.0669861, 22.54682441, 2046876, 41351.04, 1
968, 114.0464771, 22.56584568, 1714500, 34290, 1
716, 114.2653662, 22.72497823, 805910, 16281, 1
993, 113.9126704, 22.50856739, 2006888, 40543.2, 1
1080, 114.0843588, 22.56470925, 1760400, 35208, 1
366, 114.219348, 22.69336585, 1406700, 28134, 1
1331, 114.1290024, 22.55002197, 1384200, 27684, 1
443, 114.0603751, 22.52907668, 1541025, 30820.5, 1
499, 114.1014403, 22.62834855, 850500, 18780.414462432003, 1
1471, 113.8874063, 22.55910003, 2386800, 47736, 1
996, 113.912992, 22.5348174, 1832400, 36648, 1
260, 114.2380233, 22.56195234, 878485, 17569.7, 1
720, 114.0358617, 22.54489447, 2339091, 46781.82, 1
293, 114.3573882, 22.68876983, 1020573, 20411.46, 1
883, 113.906304, 22.51810499, 2218149, 44362.98, 1
901, 114.0664781, 22.51986198, 1722303, 34794, 1
315, 114.0542598, 22.60673817, 1889811, 38178, 1
636, 114.0611423, 22.53592798, 1936026, 34964.21459040119, 0
802, 114.1060677, 22.6003475, 834822, 16696.44, 1
146, 114.0374198, 22.63386006, 1301400, 26028, 1
1226, 113.9299498, 22.48990806, 2041200, 45072.994709836814, 1
699, 114.1155868, 22.62877384, 909657, 18193.14, 1
858, 113.9289069, 22.52668209, 1944000, 38880, 1
795, 113.9172178, 22.48916648, 2108997, 42606, 1
601, 113.9217899, 22.54817124, 2430000, 48600, 1
1345, 114.0521828, 22.51075325, 976293, 19525.86, 1
1131, 113.9675519, 22.54274466, 1949400, 38988, 1
567, 114.2367467, 22.72324864, 1083456, 21888, 1
1405, 114.2196488, 22.73043499, 976050, 19521, 1
175, 113.9234447, 22.53452262, 2335941, 43491.337230465004, 0
1293, 114.012641, 22.54062423, 3067380, 61347.6, 1
977, 114.0805965, 22.54176072, 2046600, 40932, 1
1289, 114.2326016, 22.55749627, 1229126, 24830.82, 1
856, 113.9218497, 22.53599972, 1823708, 36842.58, 1
525, 113.9201775, 22.50354598, 2119500, 42390, 1
736, 114.0882765, 22.54957863, 2618533, 58405.49910180693, 1
1082, 114.0844981, 22.55396949, 2700000, 54000, 1
1258, 114.2953817, 22.60513342, 969300, 19386, 1
569, 114.1228172, 22.60168925, 1558359, 31482, 1
40, 113.8652014, 22.5862659, 996762, 20136.6, 1
396, 113.8797414, 22.57248396, 1383999, 27959.58, 1
