residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
964, 113.9501158, 22.5829379, 1640687, 36964.625291136, 1
1044, 114.2502282, 22.57149983, 377163, 7543.26, 1
305, 114.1190419, 22.62508865, 1110600, 22212, 1
617, 114.2570457, 22.73647931, 1042470, 21060, 1
1212, 113.9517906, 22.56079444, 2008800, 40176, 1
37, 113.9303098, 22.75153761, 510302, 10309.14, 1
839, 114.2306448, 22.56149473, 1162638, 23252.76, 1
517, 114.0607589, 22.56084745, 1601100, 32022, 1
1087, 114.0629266, 22.64340795, 1363230, 27540, 1
857, 113.8713719, 22.59216138, 1220400, 24408, 1
46, 114.2676535, 22.58962665, 1310724, 26214.48, 1
963, 114.2375488, 22.729688, 1015740, 20520, 1
179, 114.0238058, 22.68184804, 1790302, 35806.04, 1
991, 114.2330761, 22.71232915, 1220150, 24403, 1
459, 114.2995022, 22.61895767, 1485000, 29700, 1
280, 114.0102744, 22.55383282, 3537000, 70740, 1
1132, 113.8443979, 22.60607457, 1755000, 35100, 1
698, 114.1951627, 22.63917509, 1146528, 22930.56, 1
403, 113.9687953, 22.56660558, 1908522, 38556, 1
794, 114.1072085, 22.62652505, 1141371, 23058, 1
333, 114.2296525, 22.5578889, 1248175, 25215.66, 1
703, 114.0620979, 22.52117971, 1350000, 27000, 1
542, 113.9137305, 22.53941897, 1703961, 34079.22, 1
940, 113.9863711, 22.5576736, 2451600, 49032, 1
250, 114.0419765, 22.55608436, 1723437, 34468.74, 1
974, 114.1249922, 22.69986308, 866052, 17496, 1
264, 113.8288835, 22.685504, 1145799, 22915.98, 1
22, 113.9053774, 22.48871233, 3131865, 63270, 1
1114, 114.026974, 22.52229749, 2057400, 41148, 1
384, 114.2651399, 22.71444255, 874071, 17658, 1
1033, 114.3066555, 22.67607433, 946512, 18930.24, 1
4, 113.808973, 22.73600021, 1309770, 29213.978052672, 1
1075, 114.3345937, 22.68546468, 774900, 15498, 1
1221, 114.091031, 22.56657562, 1620000, 32400, 1
182, 113.9787226, 22.59837117, 2430000, 48600, 1
603, 113.88068, 22.54759468, 2538602, 51284.88, 1
401, 114.1023868, 22.54818169, 1479060, 29880, 1
687, 114.0077078, 22.54389028, 3037036, 61974, 1
238, 114.3410788, 22.69204305, 737100, 16276.359200774401, 0
807, 114.1071909, 22.56922166, 1440337, 29097.72, 1
404, 113.9197434, 22.52402639, 2250450, 45009, 1
982, 114.251157, 22.59278629, 1018800, 20376, 1
801, 114.1087436, 22.54383051, 1402158, 28043.16, 1
1286, 114.063936, 22.54700848, 2035800, 40716, 1
58, 114.2264621, 22.55204742, 1063362, 21267.24, 1
328, 114.0864798, 22.54670254, 2909965, 58199.3, 1
1168, 114.2172382, 22.55800213, 1130589, 23070.88, 1
962, 114.1647447, 22.56349577, 1321920, 26438.4, 1
39, 114.1037883, 22.55407365, 1365309, 27306.18, 1
894, 113.9311877, 22.50132536, 2564463, 46313.67284106525, 1
1079, 114.0212973, 22.62184475, 2419065, 48870, 1
659, 114.1204817, 22.56692611, 2113526, 42270.52, 1
226, 113.9396419, 22.74453187, 1401300, 28026, 1
348, 114.0423111, 22.69632602, 1217700, 24354, 1
1257, 114.1330261, 22.6173389, 1031400, 20628, 1
120, 114.0340147, 22.57037079, 2103300, 42066, 1
361, 114.1738584, 22.64970683, 972864, 19457.28, 1
236, 114.1219544, 22.54206436, 1311227, 29541.890051222403, 1
612, 113.9040543, 22.57707871, 2314337, 46754.28, 1
1292, 113.9057355, 22.4787415, 2095079, 42752.34, 1
1313, 113.886871, 22.57638403, 1938600, 38772, 1
744, 114.29936, 22.59829562, 1174149, 23482.98, 1
1173, 113.9299459, 22.74871131, 1401300, 28026, 1
563, 114.1125384, 22.59592024, 1000110, 23222.131533705604, 0
307, 114.1755856, 22.56097261, 1235817, 24966, 1
903, 113.8678879, 22.5713629, 1887138, 42091.9765411968, 1
889, 114.0654682, 22.57372215, 2088000, 41760, 1
1348, 114.1063035, 22.60805859, 954261, 19278, 1
1370, 114.021228, 22.53092009, 2456487, 54791.11393960321, 1
444, 114.1349006, 22.56090918, 1517400, 30348, 1
1176, 114.2033274, 22.64866365, 1236600, 24732, 1
131, 113.979472, 22.5621445, 1721551, 38786.46902449633, 1
1016, 114.0151204, 22.63547529, 2008732, 40174.64, 1
1267, 114.0680177, 22.62361374, 1643841, 32876.82, 1
713, 113.8777133, 22.59947878, 1298142, 26225.1, 1
638, 113.8852549, 22.56447734, 2004750, 40500, 1
209, 114.2475063, 22.57044047, 1053670, 21286.26, 1
319, 114.0961268, 22.57251783, 1190285, 24289.06, 1
723, 114.2619689, 22.7128935, 801365, 16189.2, 1
168, 114.0154736, 22.65448952, 1283575, 25930.8, 1
221, 114.2915428, 22.61076659, 1603800, 32400, 1
1470, 114.0483532, 22.57083058, 1620000, 32400, 1
511, 113.9137127, 22.4855817, 3528360, 71280, 1
390, 114.1366585, 22.61360187, 1150318, 26709.922791014404, 0
340, 114.0327179, 22.56052807, 2186325, 43726.5, 1
1392, 113.9348713, 22.50589411, 2781000, 55620, 1
171, 113.9140583, 22.49114579, 1951290, 43522.865262144005, 1
781, 114.0607093, 22.61590083, 1561299, 31860, 1
1088, 114.2642784, 22.69275403, 1134000, 22680, 1
970, 114.1133745, 22.53726168, 941337, 19016.9, 1
1069, 114.0935406, 22.53768023, 1491750, 29835, 1
576, 114.0652697, 22.54712177, 2132523, 42650.46, 1
302, 114.0225579, 22.60437566, 2403000, 48060, 1
953, 114.1086432, 22.61121413, 939600, 18792, 1
1263, 113.922349, 22.50495552, 2122475, 42449.5, 1
650, 114.2376679, 22.71326216, 982414, 19846.74, 1
935, 114.0261419, 22.60543043, 1704942, 37647.874655388296, 1
292, 114.1278678, 22.55997049, 1961982, 39636, 1
154, 114.0211054, 22.66759528, 1104300, 22086, 1
526, 114.266457, 22.69397912, 1122660, 22680, 1
1073, 114.0452549, 22.52080883, 1833678, 37044, 1
987, 114.2709962, 22.72776478, 932850, 20598.835545302398, 0
701, 114.028049, 22.56061592, 1614600, 32292, 1
929, 113.8459078, 22.57715944, 1730740, 34614.8, 1
1295, 113.8949938, 22.60366993, 2389582, 48762, 1
407, 114.0785614, 22.54044272, 1553681, 31387.5, 1
1396, 113.9072223, 22.54231109, 2359800, 47196, 1
249, 114.0045131, 22.64230583, 1949400, 38988, 1
98, 114.104805, 22.59048458, 1222200, 24444, 1
1250, 114.0519279, 22.62135229, 1320300, 26406, 1
787, 114.2351148, 22.69717051, 894439, 20151.682820006405, 1
417, 114.2749632, 22.69678964, 786267, 15725.34, 1
1329, 113.934132, 22.50391084, 3564000, 71280, 1
1201, 114.2398126, 22.73337579, 893700, 17874, 1
0, 113.92872715703677, 22.514018333498516, 2192405, 39594.5084569756, 1
759, 114.159033, 22.61719484, 1194831, 24138, 1
731, 113.8307127, 22.63797102, 1270210, 25920, 1
36, 114.2325637, 22.56382751, 1437842, 29340.72, 1
220, 114.310415, 22.67057615, 567000, 11340, 1
598, 113.9359371, 22.4935171, 3100106, 63261, 1
1306, 114.0544854, 22.5696858, 1761480, 35229.6, 1
364, 113.9767135, 22.5617285, 1945944, 39312, 1
748, 114.1159011, 22.55616588, 1641222, 33156, 1
1116, 113.9153661, 22.51092968, 2269350, 50110.9154148384, 1
1042, 114.0285468, 22.56929008, 2103300, 42066, 1
1264, 114.2253701, 22.70516551, 805315, 16106.3, 1
1309, 113.9437705, 22.56308021, 1836000, 36720, 1
749, 114.023723, 22.53002473, 3104908, 56073.97507844939, 2
1328, 114.0403132, 22.56725171, 1985593, 39711.86, 1
1277, 114.0462136, 22.52884418, 2540700, 50814, 1
1428, 114.1340787, 22.550601, 1813050, 36261, 1
414, 113.9122957, 22.51269682, 2631600, 52632, 1
928, 113.8919984, 22.56474909, 2467665, 49353.3, 1
457, 114.1163164, 22.55172093, 1249910, 25763.4, 1
1026, 114.2976673, 22.60643053, 1168101, 26054.0987939136, 1
217, 114.1320955, 22.57547664, 1377081, 27541.62, 1
1108, 114.1501174, 22.55812182, 1657800, 33156, 1
888, 114.131942, 22.56673905, 1447430, 29241, 1
78, 113.8579814, 22.62330717, 1362829, 27810, 1
1465, 114.0718341, 22.54695264, 2311200, 46224, 1
898, 114.1149941, 22.57806977, 1242000, 24840, 1
1430, 113.871036, 22.56064904, 2322837, 46926, 1
427, 113.8746316, 22.55197004, 1614398, 32614.1, 1
640, 113.983226, 22.53869913, 1973700, 39474, 1
1035, 114.2262723, 22.55629366, 1250843, 25269.56, 1
1382, 114.0044968, 22.55502232, 3127410, 63180, 1
138, 114.0496003, 22.59798946, 1533600, 30672, 1
595, 114.1018588, 22.62024685, 873828, 17476.56, 1
854, 114.1164827, 22.54454616, 1138995, 22779.9, 1
1318, 114.1393443, 22.55366287, 1184625, 23692.5, 1
1484, 114.1388049, 22.61204261, 652212, 14547.368662963201, 0
950, 114.0130341, 22.62992084, 1972674, 39852, 1
1224, 113.9181211, 22.52648799, 1407290, 31389.12764305632, 1
915, 113.9477565, 22.5528883, 2662308, 53784, 1
177, 113.9653754, 22.56215852, 1897830, 38340, 1
1039, 114.0254433, 22.61534867, 1519776, 30395.52, 1
495, 113.9270294, 22.4862799, 3068671, 61373.42, 1
1052, 113.8534184, 22.57260798, 1900078, 37943.817768431996, 0
1169, 114.2468222, 22.72244962, 990738, 19814.76, 1
1283, 114.2862628, 22.73286435, 876744, 17712, 1
1347, 114.1433109, 22.55306729, 1212300, 24246, 1
381, 113.9082453, 22.48228251, 2489238, 49784.76, 1
571, 114.090952, 22.53891799, 1207528, 24394.5, 1
512, 113.9104005, 22.56214157, 1694130, 34224.84, 1
158, 114.1237946, 22.57070825, 2265300, 45306, 1
1076, 113.9235876, 22.4942459, 1966626, 44755.571478916805, 1
318, 114.1248603, 22.59405869, 2077807, 42399.9, 1
613, 113.8619944, 22.63229419, 781131, 15780.42, 1
437, 113.8573938, 22.55802078, 1194977, 24384.78, 1
245, 114.2320571, 22.54991148, 1516928, 30645, 1
357, 113.9691535, 22.55644475, 2290950, 45819, 1
392, 114.0224392, 22.63876677, 1296000, 25920, 1
1038, 114.1197653, 22.55462931, 1658597, 33507, 1
317, 114.2325281, 22.72728864, 1111860, 22237.2, 1
21, 113.8170316, 22.67345173, 974921, 19498.42, 1
34, 114.1134062, 22.6121577, 683399, 13945.5, 1
685, 113.9358056, 22.51703336, 6355376, 114776.75828041315, 10
750, 114.0651306, 22.55945076, 3003804, 60076.08, 1
1165, 113.817215, 22.77157357, 1177200, 23544, 1
722, 114.1369298, 22.56452266, 1633500, 32670, 1
826, 114.2228789, 22.55547241, 1255602, 25112.04, 1
121, 114.0830801, 22.63255927, 1552500, 31050, 1
1316, 114.1135575, 22.61516135, 691308, 13826.16, 1
886, 113.8846557, 22.56130469, 2149200, 42984, 1
1406, 113.902988, 22.51856299, 2656800, 53136, 1
591, 114.079839, 22.54379355, 1721907, 34438.14, 1
358, 114.1101877, 22.61879456, 1135250, 23166, 1
1098, 113.9316336, 22.53157254, 2160000, 43200, 1
887, 113.9696668, 22.55952746, 1944000, 42926.661628416, 1
655, 114.1351301, 22.58489774, 1299666, 26255.88, 1
11, 114.1148137, 22.54773635, 1353672, 27073.44, 1
351, 113.8938829, 22.55817388, 1417500, 28350, 1
1303, 113.926695, 22.52755538, 2370600, 52346.6790413184, 1
505, 113.8016913, 22.72411911, 1272051, 25441.02, 1
981, 114.103918, 22.53741437, 1888200, 37764, 1
254, 114.1060249, 22.6145958, 1767690, 35353.8, 1
149, 114.1038279, 22.60815141, 772176, 15599.52, 1
838, 113.9496673, 22.55344059, 3694291, 66718.12072444499, 1
908, 114.0627692, 22.6325557, 1122259, 22671.9, 1
946, 113.9250988, 22.48714364, 2140245, 42804.9, 1
163, 113.7721529, 22.6885906, 1252179, 25043.58, 1
863, 114.0263723, 22.55599854, 2339451, 46789.02, 1
1000, 114.2766921, 22.74216487, 430807, 9609.013964794176, 0
1325, 113.9376054, 22.75894114, 783000, 15660, 1
765, 113.901418, 22.60045571, 2438100, 48762, 1
692, 114.0211442, 22.65440316, 1115710, 22539.6, 1
762, 114.0813538, 22.53581846, 1823850, 36477, 1
943, 114.3096022, 22.60178033, 864000, 17280, 1
16, 114.0524017, 22.61619895, 1512000, 33387.403488768, 1
1027, 114.0545182, 22.63553639, 1397101, 27942.02, 1
1172, 114.048206, 22.54668049, 2513700, 50274, 1
29, 114.1695198, 22.56610274, 1301226, 26287.4, 1
1013, 114.2454337, 22.7144816, 1117651, 22353.02, 1
670, 114.238708, 22.70154264, 1233900, 24678, 1
706, 113.9305493, 22.50677465, 2547450, 50949, 1
1194, 114.1311411, 22.5519085, 1499436, 29988.72, 1
833, 113.9081997, 22.52314579, 2584791, 52218, 1
1282, 113.9736577, 22.54056569, 1801602, 40184.124913267195, 1
893, 114.0245556, 22.59994136, 2355180, 48060, 1
1164, 114.0597696, 22.52218548, 1780218, 35964, 1
892, 114.1014352, 22.58777566, 1134000, 22680, 1
345, 114.1171629, 22.58668779, 872917, 17812.8, 1
420, 113.9164422, 22.54071179, 1543979, 31506.56, 1
136, 114.2172984, 22.70310102, 1790910, 36180, 1
399, 114.0156186, 22.64755367, 1080783, 21834, 1
1482, 114.1041339, 22.6028314, 1790910, 36180, 1
1493, 114.2198708, 22.72619087, 1350000, 29810.1816864, 1
842, 114.2485412, 22.73406649, 851850, 17037, 1
314, 114.0988199, 22.55814228, 1492182, 29843.64, 1
1036, 114.2159068, 22.69932397, 1395306, 28188, 1
1166, 114.272928, 22.755462, 708570, 14171.4, 1
660, 113.9018206, 22.51295607, 2108700, 42174, 1
761, 113.8960551, 22.5573764, 1581393, 31947.34, 1
847, 114.2348507, 22.72008652, 1013400, 20268, 1
1280, 114.0492158, 22.62659024, 1514700, 30294, 1
1007, 114.0884063, 22.54678497, 2515757, 50315.14, 1
132, 114.058055, 22.69512613, 1692022, 33840.44, 1
1180, 114.1253632, 22.56775052, 1972226, 39842.94, 1
1046, 114.0339166, 22.527063, 1573649, 32112, 1
548, 114.1355471, 22.55109677, 1768500, 35370, 1
246, 114.0506499, 22.51219737, 1806043, 36120.86, 1
668, 114.0524428, 22.53036901, 1705374, 34452, 1
519, 113.9969301, 22.643064, 776774, 15692.4, 1
1129, 114.0621886, 22.52909332, 1567269, 31662, 1
105, 114.0424233, 22.68753666, 1290600, 25812, 1
653, 113.9206972, 22.53856602, 2500986, 50524.96, 1
904, 114.0737102, 22.53895916, 1683990, 34020, 1
1135, 114.0650394, 22.5727667, 1387287, 30942.968590483204, 1
572, 114.1092472, 22.58454536, 891000, 17820, 1
365, 114.1467551, 22.61262755, 743094, 15012, 1
534, 113.9218421, 22.59078246, 586926, 11738.52, 1
1139, 113.8542686, 22.58354685, 695844, 13916.88, 1
402, 114.2247438, 22.55792041, 1165677, 25740.031968635332, 1
486, 113.8839037, 22.48167429, 1746538, 39349.43982604801, 1
391, 114.1284211, 22.58563509, 1722749, 34803, 1
1214, 114.0623047, 22.57298812, 1495800, 29916, 1
278, 114.0636539, 22.57488868, 2054700, 41094, 1
248, 114.2021686, 22.69935561, 735858, 14717.16, 1
1040, 114.2636679, 22.73255078, 847800, 16956, 1
1122, 113.9599038, 22.59036487, 2223045, 44910, 1
285, 114.0617118, 22.54164569, 1783249, 33865.1589784986, 1
279, 113.7913371, 22.73468193, 1432971, 28659.42, 1
828, 113.8997248, 22.76878178, 1202850, 24300, 1
1061, 114.0759329, 22.53834309, 1749924, 35352, 1
1244, 114.0844851, 22.54205069, 1534500, 30690, 1
902, 113.8128267, 22.73422663, 1075572, 21511.44, 1
100, 113.9037457, 22.59445806, 2142209, 43276.94, 1
306, 114.1635844, 22.5675223, 1505925, 30118.5, 1
303, 114.1093755, 22.60445194, 951668, 19225.62, 1
1477, 114.0170986, 22.66684462, 1077799, 21993.66, 1
875, 113.9210812, 22.49246719, 1765725, 35314.5, 1
1265, 113.8934253, 22.56998563, 1178388, 23567.76, 1
1399, 114.2353215, 22.72684749, 2130274, 43035.84, 1
115, 114.0684466, 22.57172139, 1472850, 29457, 1
690, 114.1230387, 22.58068133, 1595781, 32238, 1
1188, 113.9439269, 22.55312777, 2513957, 51300, 1
957, 113.9081266, 22.55604156, 1603800, 35772.21802368, 1
1403, 113.9131858, 22.54233207, 1835460, 37080, 1
791, 114.1116159, 22.56249105, 1122660, 25040.552616576002, 1
421, 114.056674, 22.62875668, 1569051, 31698, 1
1193, 113.8983364, 22.57014897, 1316453, 26595, 1
91, 114.1064578, 22.63062554, 1107000, 22140, 1
172, 113.8984836, 22.57376001, 2173473, 43469.46, 1
1093, 114.0645435, 22.64972893, 1525500, 30510, 1
17, 113.9725439, 22.55005074, 2670327, 53946, 1
599, 114.1366077, 22.63006688, 1071501, 22086, 1
1053, 114.0182988, 22.63196421, 1971000, 39420, 1
255, 114.1270158, 22.60668351, 1234926, 24698.52, 1
1106, 114.1122592, 22.54745874, 1089248, 22005, 1
48, 114.0433814, 22.56069812, 1659933, 33534, 1
1210, 113.8949748, 22.56749463, 2111400, 42228, 1
1480, 114.0560976, 22.60770345, 1889811, 38178, 1
584, 114.0064083, 22.64803167, 1849500, 36990, 1
405, 113.8455531, 22.62289282, 1785888, 35717.76, 1
579, 114.0785332, 22.57760417, 1389960, 28080, 1
9, 114.0252775, 22.6568041, 1498662, 33427.1503976832, 1
1344, 114.2464279, 22.59127182, 1021086, 22774.978808409604, 1
456, 114.0455283, 22.54648056, 2432430, 54254.530669248, 1
469, 114.0719223, 22.66166336, 1257255, 25145.1, 1
751, 114.0432457, 22.55153549, 1511325, 30226.5, 1
539, 114.020688, 22.5546845, 3311847, 66906, 1
336, 113.8825324, 22.575215, 1336500, 26730, 1
524, 114.1312649, 22.609293, 905850, 18117, 1
1469, 114.0430301, 22.55562313, 1727649, 38534.6281932864, 1
627, 114.2920662, 22.60289052, 1168101, 23598, 1
1084, 113.9895344, 22.53161406, 2565000, 51300, 1
634, 114.2180284, 22.69007596, 1392633, 28134, 1
341, 114.1281902, 22.61384109, 934875, 18697.5, 1
1209, 113.848971, 22.61149351, 1647000, 32940, 1
870, 114.0909507, 22.57035482, 1394584, 28458, 1
1307, 114.0261157, 22.63404516, 1557900, 31158, 1
1364, 114.0270318, 22.64049941, 1373922, 30644.866773619204, 1
746, 114.0153588, 22.62734916, 1972674, 39852, 1
1225, 113.8225198, 22.68462413, 983664, 19872, 1
44, 114.2874449, 22.72725532, 656258, 13391.66, 1
76, 114.1103547, 22.53694276, 1201500, 24030, 1
298, 113.9109412, 22.57815609, 1904513, 38475, 1
799, 114.0729145, 22.65192979, 1399877, 28566, 1
299, 113.874393, 22.59737933, 2141501, 43262.64, 1
1138, 113.9813212, 22.55009987, 4448545, 80339.78920711124, 8
118, 114.1538611, 22.60964201, 1264329, 25542, 1
1274, 114.2047847, 22.70875643, 1458000, 29160, 1
1271, 114.1332851, 22.58555106, 1698102, 33962.04, 1
352, 113.9464051, 22.5290985, 2647786, 47818.432474299356, 0
841, 114.0282813, 22.62809825, 1458000, 29160, 1
1229, 114.2375805, 22.71960573, 976185, 21555.742377435847, 0
726, 114.0076839, 22.63159925, 1898100, 37962, 1
988, 114.1182233, 22.54045076, 1127310, 22546.2, 1
1009, 113.8885816, 22.57839234, 1611225, 32224.5, 1
117, 113.9620102, 22.54446133, 1950301, 39400.02, 1
899, 113.916999, 22.50356757, 2685528, 53710.56, 1
925, 114.0637197, 22.53426758, 1333600, 26672, 1
477, 114.125836, 22.5670098, 1515076, 30916.76, 1
779, 114.2371294, 22.5886584, 1265400, 25308, 1
194, 114.0825265, 22.54407702, 1326407, 26528.14, 1
806, 114.1114102, 22.60452048, 606512, 12376.52, 1
1162, 114.2681153, 22.73476386, 501268, 11180.606743301187, 0
1006, 114.1103715, 22.57717689, 1279800, 25596, 1
790, 114.2096575, 22.69814443, 1119231, 22384.62, 1
778, 114.0361205, 22.69654898, 1398600, 27972, 1
1358, 114.0169023, 22.63031988, 2076300, 41526, 1
204, 113.8971125, 22.55337372, 1789276, 35785.52, 1
531, 113.9267496, 22.52384886, 2757200, 55701, 1
708, 114.1145233, 22.54489976, 1173171, 23463.42, 1
775, 113.8714447, 22.57808297, 1224000, 24480, 1
967, 113.811802, 22.66183387, 1376060, 28080, 1
1463, 113.9607166, 22.59511919, 1840361, 37179, 1
65, 114.1376337, 22.62364727, 1231182, 24623.64, 1
785, 114.1151491, 22.69657187, 1161000, 23220, 1
62, 113.9133121, 22.52485428, 1875176, 37882.34, 1
438, 114.2625363, 22.74366001, 1087697, 21973.68, 1
917, 114.081089, 22.54846213, 2111634, 42659.28, 1
1078, 114.2421145, 22.73886973, 1082700, 21654, 1
1113, 114.11885, 22.56581934, 2274471, 45489.42, 1
934, 114.1169456, 22.5846696, 1212971, 25002, 1
920, 113.9216868, 22.50154896, 2195007, 44791.5, 1
882, 113.9400233, 22.52891281, 3263512, 58938.35111989379, 2
1161, 114.2484364, 22.73770263, 760023, 15354, 1
251, 113.9149808, 22.52972851, 1676013, 33520.26, 1
454, 113.9195592, 22.56217377, 1404000, 28080, 1
1321, 113.9309062, 22.52346443, 2718441, 54918, 1
510, 113.9281487, 22.51180739, 2505269, 50611.5, 1
581, 114.1701289, 22.57016194, 1444500, 28890, 1
224, 114.0509316, 22.56414593, 1676934, 33538.68, 1
1397, 114.1101404, 22.54153671, 1117404, 22573.82, 1
409, 114.1425122, 22.54792195, 1319454, 26389.08, 1
657, 113.8847797, 22.57238172, 1260900, 25218, 1
1068, 113.8357379, 22.64104742, 1311471, 26229.42, 1
1362, 114.0350812, 22.6040573, 1558359, 31482, 1
1167, 113.9337469, 22.52261679, 2572809, 47901.42336348, 0
415, 113.8086356, 22.70191858, 1596321, 31926.42, 1
124, 114.1757151, 22.6364007, 1186650, 23733, 1
840, 114.1403311, 22.69914974, 918000, 18360, 1
643, 114.1017011, 22.63294473, 1007721, 20358, 1
506, 114.1056055, 22.55178546, 1277985, 25559.7, 1
180, 114.1998898, 22.724382, 752260, 15045.2, 1
1158, 113.8858823, 22.49565763, 1563300, 31266, 1
387, 114.2301449, 22.7142685, 1552038, 31671, 1
850, 113.9556978, 22.59273165, 2025329, 36577.02013874888, 1
