OFFs-ID,x-coordinate,y-coordinate,OFF-price,capacity
368, 116.463486358, 39.8075987121, 12307.662054013244, 7
13, 116.033269485, 40.0087080307, 14000, 4
239, 116.228731803, 40.0790389836, 7172.162248761718, 13
136, 116.959361845, 40.1493479364, 11867.39444017268, 5
45, 115.591101869, 39.857902604, 15553.400849531183, 2
245, 116.346087412, 39.9484032343, 19930.875047752255, 3
181, 116.554818584, 40.2095988551, 11437.389204356039, 5
58, 116.515674298, 40.2698401126, 10000, 3
425, 116.567867221, 40.2899189035, 9000, 2
47, 116.763616266, 40.2899189035, 3183.2056562567145, 8
192, 116.033269485, 40.430459056, 6457.5767733869525, 8
118, 116.241768785, 40.1995577873, 13804.491102079088, 4
427, 116.659213515, 40.410382333, 7948.074829975387, 2
256, 116.554818584, 39.9584555266, 7817.319107017352, -55
334, 116.320004201, 39.5658226211, 9904.517395676074, 9
378, 116.593965207, 39.7069273837, 12234.842438850359, 6
63, 116.346087412, 39.8981320507, 35000, 2
369, 116.385216198, 40.1192179163, 10819.33401377742, 7
131, 116.685313813, 40.0087080307, 8607.777753769202, 8
7, 116.098402761, 40.3501519477, 3231.645498918803, 18
40, 116.4373946, 39.7874714839, 11912.079955340667, 5
271, 116.306963441, 39.6666326653, 14000, 2
453, 116.489579637, 39.9986586779, 29937.111572753176, 3
51, 116.398260116, 39.8981320507, 30000, 0
439, 116.463486358, 39.9986586779, 30000, 0
489, 116.320004201, 39.7774065989, 13000, 2
404, 116.659213515, 40.1192179163, 12886.76351902977, 5
292, 116.737515327, 39.8981320507, 12000, 2
415, 116.881067745, 39.7673408481, 13000, 4
231, 116.881067745, 40.1192179163, 11273.037496168157, 7
262, 116.920215793, 40.3300747099, 11000, 3
100, 116.411304501, 40.0890843555, 4956.892571226836, 13
35, 117.272402659, 40.6513373056, 9542.01171328623, 5
278, 116.176590945, 39.9584555266, 13723.465685730427, 5
124, 116.45044028, 39.9484032343, 25000, 2
285, 116.189625065, 39.9282967469, 11781.717269323384, 9
250, 116.894117288, 40.2196396545, 12553.995021969258, 5
98, 116.489579637, 39.8377834084, 30000, -46
187, 116.124462225, 40.1493479364, 13788.765616092829, 5
351, 116.894117288, 40.6714231542, 10000, 2
397, 115.955141021, 39.64647925, 12856.412095765312, 3
147, 116.463486358, 40.3401133727, 8000, 2
401, 116.372172763, 39.8176610831, 17456.732459036906, 5
206, 116.502626803, 39.7774065989, 11301.811491655795, 8
400, 116.4373946, 40.1493479364, 13000, 4
248, 116.424349335, 39.626321649, 13707.00206579191, 5
142, 116.802767517, 40.2095988551, 11143.282064745981, 6
379, 116.189625065, 39.8075987121, 17830.00424206249, 5
204, 116.320004201, 39.9282967469, 4444, 4
68, 116.098402761, 40.0991292923, 20000, 0
426, 116.424349335, 39.5759086053, 14000, 3
494, 116.789717144, 40.0288051115, 12000, 1
303, 115.90307617, 39.8478433905, 13000, 2
391, 116.4373946, 39.8478433905, 18000, 2
342, 116.828868045, 40.1292616312, 13000, 4
14, 116.64616354, 39.857902604, 13000, -514
316, 116.202659926, 40.2296801995, 13000, 2
447, 116.881067745, 40.3300747099, 10000, 2
487, 116.4373946, 39.8679610629, 35000, 0
326, 116.789717144, 40.0589468789, 11758.877468169, 5
92, 116.633113705, 40.7618294292, 4029.765466931995, 7
281, 116.554818584, 39.9484032343, 29674.442912230443, 4
12, 116.333045531, 39.6061597513, 12498.380495995534, 6
102, 117.298474831, 40.1593905544, 10929.98524128516, 2
117, 115.838020432, 40.0489001184, 13431.4761301384, 5
357, 116.293923268, 40.2899189035, 9982.202701595817, 7
402, 116.280883699, 39.8277226439, 15734.974110829946, 8
315, 116.124462225, 39.8277226439, 13514.484110341928, 8
311, 116.215695511, 39.6565564739, 13858.503429147719, 5
94, 116.750565796, 39.8478433905, 12000, 4
97, 116.476532816, 40.0489001184, 29946.855278762374, 5
219, 116.26784475, 39.6968551834, 13000, 0
384, 116.502626803, 39.9785582781, 19254.55510550177, 6
392, 116.489579637, 39.8075987121, 14000, 0
322, 116.26784475, 40.1292616312, 12000, 5
482, 116.64616354, 40.1192179163, 12000, 3
477, 116.724464877, 40.1593905544, 11930.633088256802, 2
310, 116.398260116, 39.7774065989, 14000, 0
338, 116.607014521, 40.430459056, 11926.292986733959, 2
376, 116.515674298, 40.2296801995, 12395.873426376853, 5
380, 116.293923268, 39.9986586779, 16391.078980753147, 6
50, 116.280883699, 39.7874714839, 12578.037112142123, 8
80, 116.541770206, 39.8176610831, 12000, 0
227, 116.150524999, 40.3903056481, 8774.22184455045, 5
77, 117.076783378, 40.5208077598, 8987.568444433733, 7
249, 116.020245604, 39.6565564739, 12000, 0
0, 115.916090746, 39.9282967469, 14879.58389028287, 5
72, 115.942123188, 39.716998621, 13000, 2
42, 116.189625065, 40.0489001184, 20000, 2
317, 116.320004201, 39.6867820062, 13917.71311350013, 2
330, 116.085374314, 39.6968551834, 3506.884655280015, 18
41, 115.955141021, 40.2296801995, 13614.54969760988, 5
297, 116.124462225, 39.7472066935, 13000, -8
471, 116.528722105, 39.7774065989, 14000, 5
422, 116.841918165, 39.8377834084, 13000, 2
440, 116.26784475, 39.6666326653, 10388.61236749811, 8
203, 116.346087412, 39.7774065989, 13000, 0
366, 116.607014521, 39.9282967469, 4904.587977932477, 1
175, 116.567867221, 39.8981320507, 10240, 12
267, 116.424349335, 40.0689931627, 14000, 0
259, 116.672263611, 40.1694328346, 11915.525691630646, 7
109, 115.929106424, 39.6867820062, 11932.803139018224, 2
183, 116.828868045, 39.7572742176, 12053.267414609638, 6
264, 116.333045531, 40.0991292923, 14000, 0
243, 115.994200755, 40.3099970656, 13000, 5
339, 116.463486358, 40.0689931627, 20000, 3
140, 116.215695511, 39.9986586779, 16237.561733954939, 7
329, 116.241768785, 40.2598004466, 12930.70357502336, 5
343, 116.085374314, 39.5960771565, 11950.163545109594, 5
120, 116.894117288, 40.2497605816, 10929.98524128516, 2
452, 115.942123188, 40.5007294903, 12000, 3
196, 117.155045904, 40.3099970656, 11109.854869923362, 5
265, 116.554818584, 40.4404974664, 12000, 3
228, 115.720997519, 40.0288051115, 3884.1875460416218, 18
17, 116.776666722, 40.5609663578, 12000, 2
483, 116.372172763, 40.1393049666, 13000, 4
445, 116.424349335, 39.878018781, 30000, 4
110, 115.929106424, 40.3802672852, 9000, 2
101, 116.633113705, 40.6412949026, 12000, 2
70, 116.150524999, 40.3300747099, 12862.181775826817, 2
128, 116.528722105, 39.9383503123, 20000, 0
438, 116.802767517, 40.2798795936, 12000, 3
258, 116.489579637, 39.857902604, 17062.41972696567, 7
418, 116.176590945, 40.1192179163, 15142.00898343255, 7
16, 116.633113705, 40.1995577873, 12930.098851076344, 2
93, 116.385216198, 39.8478433905, 15789.547697626582, 4
27, 116.515674298, 39.64647925, 11947.993494348173, 5
266, 116.320004201, 39.8176610831, 14882.4088571264, 7
30, 116.567867221, 39.918242524, 5735.7994054591645, 8
81, 116.541770206, 40.5208077598, 9883.481029641332, 2
475, 116.554818584, 39.6364009796, 12857.62012828875, 2
233, 116.346087412, 40.0489001184, 20000, 4
240, 116.25480644, 39.8176610831, 15400.694607762585, 6
241, 116.580916101, 40.1593905544, 9690.152268365217, 9
215, 116.215695511, 40.3401133727, 14000, 2
79, 116.320004201, 39.9584555266, 11153.67693528799, 9
353, 116.215695511, 40.2899189035, 13000, 3
301, 116.580916101, 39.8679610629, 18391.33967278418, 7
38, 116.398260116, 40.0187568373, 14435.8986457328, 8
365, 115.994200755, 40.5609663578, 9561.22566234151, 5
129, 116.424349335, 40.2698401126, 12742.393813719222, 5
218, 116.4373946, 39.8377834084, 24373.765324837557, 5
191, 116.959361845, 40.2698401126, 9748.075274278139, 5
138, 116.150524999, 39.857902604, 11806.432256092596, 9
465, 116.163557584, 39.7572742176, 10950.379630061558, 6
497, 116.059320072, 39.6767078381, 11924.122935972538, 2
78, 116.033269485, 39.9484032343, 13789.735551411102, 5
251, 116.359129829, 39.9785582781, 20000, -189
323, 116.45044028, 39.8478433905, 25000, 2
443, 116.007222688, 40.0790389836, 15000, 2
286, 116.085374314, 39.8880757723, 14000, -29
441, 116.489579637, 39.9282967469, 23272.44733404279, 6
302, 115.890062714, 39.7270689091, 9683.732758542776, 8
221, 116.098402761, 40.6011284424, 8870.90207200464, 2
111, 116.580916101, 40.3903056481, 12000, 2
211, 115.994200755, 39.7270689091, 10128.737394361753, 9
141, 116.333045531, 40.5609663578, 5881.960554505604, 4
36, 116.241768785, 39.9584555266, 21921.82725955688, 2
359, 116.620064026, 40.0288051115, 13000, 2
337, 116.215695511, 40.1493479364, 11267.800136325724, 7
91, 116.685313813, 40.2095988551, 11007.293481198176, 7
19, 116.972410005, 40.3702288901, 10000, 3
107, 117.011552673, 40.2798795936, 11727.948091479495, 5
223, 116.593965207, 39.8075987121, 13854.845749316246, 4
67, 116.463486358, 39.9584555266, 20000, 4
411, 116.293923268, 39.6666326653, 11300.82052761287, 6
496, 116.359129829, 39.737138262, 9913.567524092792, 8
182, 116.593965207, 39.918242524, 25000, 2
37, 116.228731803, 39.8277226439, 17784.01432340079, 5
288, 116.385216198, 40.1593905544, 3142.134314502707, 0
186, 116.372172763, 40.0187568373, 25000, 2
23, 116.45044028, 39.878018781, 25000, 2
57, 116.046294313, 40.2899189035, 12280.637215943747, 6
300, 116.607014521, 40.0288051115, 12000, 4
230, 116.554818584, 39.988608765, 30000, -219
25, 117.142003378, 40.1593905544, 9372.293251902647, 7
95, 115.86403923, 40.1493479364, 14000, 2
387, 116.020245604, 39.878018781, 14632.144534326708, 5
431, 116.463486358, 40.0388528672, 12800, 16
237, 116.385216198, 39.5254669701, 11553.896049972554, 4
15, 116.763616266, 39.878018781, 13000, 4
75, 116.776666722, 40.802022284, 7881.570680351877, 5
22, 115.799001322, 39.737138262, 11343.390855468868, 8
298, 117.024599567, 40.1192179163, 10000, 5
309, 116.359129829, 40.0187568373, 20000, 2
209, 116.424349335, 40.1895164372, 5430.054217154942, 25
34, 116.241768785, 40.1493479364, 14000, 3
170, 116.385216198, 40.0991292923, 13000, 0
165, 116.398260116, 39.9484032343, 27627.71828462934, 6
429, 116.033269485, 39.8176610831, 11104.959040055528, 6
274, 116.150524999, 40.1192179163, 18364.549862680913, 6
172, 115.994200755, 39.6162412442, 13000, 4
52, 115.955141021, 39.9785582781, 15000, 2
178, 116.150524999, 39.626321649, 10181.718463076517, 7
190, 116.528722105, 40.0890843555, 14000, -17
354, 116.215695511, 39.716998621, 11277.828331986839, 8
11, 116.515674298, 40.0388528672, 30000, -243
324, 116.333045531, 39.9282967469, 30000, 0
463, 116.750565796, 40.3200359456, 8000, 3
55, 116.672263611, 39.8981320507, 12000, 3
130, 116.189625065, 39.9484032343, 13333.436280523683, 5
65, 116.372172763, 39.6867820062, 7168, 12
151, 116.476532816, 40.0890843555, 12000, 0
476, 116.306963441, 40.2296801995, 13000, 4
180, 116.293923268, 39.8377834084, 16000, 2
284, 116.45044028, 40.4706130605, 11928.463037495381, 3
160, 116.815817823, 40.0790389836, 11853.998200659757, 5
104, 116.215695511, 40.0991292923, 14678.754181578028, 7
121, 116.280883699, 39.9484032343, 3750.263552670279, 6
469, 116.124462225, 40.1895164372, 10601.062086218799, 8
363, 116.502626803, 40.3099970656, 8997.6174107046, 7
373, 116.385216198, 39.64647925, 13723.46568573055, 5
398, 116.789717144, 39.6565564739, 9055.099905971509, 8
66, 116.333045531, 39.7069273837, 12802.560126210708, 5
352, 116.515674298, 40.1995577873, 11930.633088256802, 2
217, 116.476532816, 39.9081876299, 35000, 1
255, 116.607014521, 40.1192179163, 12934.80062772609, 3
46, 116.64616354, 40.0589468789, 13000, 0
275, 116.241768785, 39.8880757723, 15192.364958123128, -176
434, 116.25480644, 39.737138262, 11399.726855220408, 8
163, 116.476532816, 39.6867820062, 10177.97683718001, 8
207, 116.293923268, 40.2598004466, 12810.271426852934, 5
49, 116.280883699, 40.6412949026, 3978.3070130389433, 1
225, 116.280883699, 40.2196396545, 13746.123565251384, 5
31, 116.828868045, 40.1694328346, 4540.984348564103, 3
383, 116.176590945, 40.0087080307, 19388.164944044576, 5
179, 116.698364103, 39.9584555266, 11866.795824987017, 5
32, 116.424349335, 40.1393049666, 12335.532170244986, 5
139, 116.711414463, 40.1292616312, 11313.136856235118, 6
396, 116.541770206, 39.7472066935, 11426.79360024413, 6
156, 116.346087412, 39.8880757723, 30000, -254
313, 116.4373946, 39.8981320507, 19769.125890211744, 3
466, 116.724464877, 40.3601904489, 9886.459067054271, 2
108, 116.580916101, 39.9986586779, 22368.79490343031, 6
253, 116.163557584, 40.2296801995, 12008.257981454108, 8
216, 116.25480644, 39.9986586779, 22000, 5
459, 116.685313813, 40.3501519477, 9000, 3
161, 115.890062714, 39.64647925, 11564.285401894442, 5
367, 116.007222688, 40.1593905544, 12000.304910245708, 7
355, 116.346087412, 40.3401133727, 3864.4669198474303, 18
412, 116.150524999, 39.8880757723, 13016.775797410497, 6
480, 116.26784475, 39.9282967469, 17124.81000901285, 5
176, 116.398260116, 39.8377834084, 4258, 0
174, 116.293923268, 40.3401133727, 13000, 3
194, 116.502626803, 39.8981320507, 30000, 0
336, 116.45044028, 40.2196396545, 12875.871572749835, 4
3, 116.306963441, 39.8176610831, 7478.252560664929, 16
83, 116.280883699, 39.9383503123, 15245.226103193278, 6
123, 116.189625065, 40.2698401126, 3326.8616743051143, 18
437, 116.659213515, 39.6364009796, 13008.921242388602, 6
361, 116.424349335, 39.857902604, 15851.439070926801, 5
86, 116.163557584, 40.5710065174, 9000, 4
235, 116.306963441, 40.0689931627, 6971.678965397502, 9
270, 116.241768785, 39.9484032343, 16000, 2
157, 116.698364103, 39.6767078381, 12186.52824298284, 6
346, 116.26784475, 39.64647925, 12780.651233537772, 3
261, 116.306963441, 39.7270689091, 12911.66746231683, 5
446, 116.554818584, 40.0689931627, 10873.173810260096, 7
1, 116.750565796, 40.0388528672, 13750.314038832577, 5
467, 116.541770206, 39.857902604, 10519.748558680818, 12
454, 116.476532816, 40.2598004466, 12808.646432687769, 5
307, 116.372172763, 39.9282967469, 30000, -53
24, 115.838020432, 39.5859934457, 13000, 3
491, 116.854968166, 40.1895164372, 12000, 2
133, 116.854968166, 40.3903056481, 10865.741828094917, 2
263, 116.920215793, 39.7874714839, 12000, 2
331, 116.828868045, 40.3300747099, 10949.877373264855, 5
148, 116.176590945, 40.1593905544, 14000, 0
375, 116.398260116, 39.9986586779, 30000, 0
115, 116.489579637, 39.5859934457, 14000, 0
153, 116.202659926, 39.8277226439, 16000, 0
464, 116.346087412, 39.797535517, 12060.156098132149, 6
419, 116.554818584, 39.8880757723, 25000, 2
39, 116.033269485, 39.7673408481, 11592.934836388196, 7
335, 115.981179821, 40.0589468789, 13932.903468830078, 3
493, 116.359129829, 40.0689931627, 13000, 4
154, 116.64616354, 39.7673408481, 12730.972536569487, 5
413, 116.424349335, 39.8880757723, 20000, 2
417, 116.189625065, 39.9685072033, 15498.11018633211, 8
54, 116.711414463, 39.7874714839, 10192.778827930764, 7
169, 116.046294313, 39.857902604, 13864.674608220952, 5
327, 116.854968166, 40.0589468789, 12808.64643268755, 2
193, 116.359129829, 39.9986586779, 19764.47089183421, 2
403, 116.593965207, 39.9282967469, 30000, 2
189, 116.907166643, 40.4003439928, 9659.540880354642, 5
210, 116.489579637, 40.1794747909, 13000, 4
450, 116.4373946, 39.64647925, 14000, 3
386, 116.476532816, 39.6565564739, 14000, 2
299, 116.398260116, 40.1593905544, 5228.8341167147255, 16
212, 115.877050395, 39.8880757723, 14000, 3
252, 116.241768785, 40.4906905643, 7714.156175056446, 7
143, 116.333045531, 40.1895164372, 12480.86495675587, 7
238, 117.233289298, 40.1995577873, 9886.988748530943, 2
159, 116.64616354, 40.0187568373, 6075.799462393236, 22
349, 116.685313813, 40.1393049666, 11881.975745928135, 3
283, 116.241768785, 40.1192179163, 13000, 4
18, 116.176590945, 39.6968551834, 11632.601374109006, 8
382, 116.64616354, 39.9383503123, 11817.480510016394, 7
486, 116.763616266, 40.3601904489, 11000, 2
9, 116.293923268, 40.0388528672, 18000, 4
71, 116.424349335, 39.6767078381, 12838.49504104688, 5
345, 116.672263611, 40.2598004466, 11945.82344358675, 5
64, 116.280883699, 39.6565564739, 5345.503166703635, 16
405, 116.750565796, 40.2095988551, 12853.059289798332, 3
294, 116.476532816, 39.9282967469, 30000, -13
127, 116.580916101, 40.2196396545, 12000, 2
113, 116.26784475, 39.7270689091, 13932.903468830078, 4
6, 116.085374314, 40.4706130605, 4608, 17
29, 116.411304501, 39.8679610629, 15936.232314825404, 3
244, 115.981179821, 39.797535517, 10585.528237613808, 8
389, 116.620064026, 40.0790389836, 13000, 3
478, 116.306963441, 39.7572742176, 12202.781211367435, 8
62, 116.868018032, 40.0689931627, 12000, 3
468, 116.333045531, 39.6364009796, 14000, 2
280, 116.607014521, 40.3501519477, 9309.720546829461, 5
145, 116.228731803, 39.9081876299, 14641.967655931705, 5
442, 116.150524999, 40.1091738079, 20000, 2
495, 116.580916101, 40.0489001184, 30000, 1
406, 116.072346745, 39.9986586779, 14515.785552536565, 5
260, 116.985457875, 40.430459056, 11836.323153212563, 5
364, 115.968159904, 40.3702288901, 10000, 2
371, 116.411304501, 39.9383503123, 29706.151093135013, 3
410, 116.176590945, 40.0790389836, 9216, 12
76, 115.994200755, 40.0991292923, 14000, 5
224, 116.685313813, 40.0991292923, 13000, 2
82, 115.90307617, 40.4906905643, 9000, 3
199, 116.4373946, 39.918242524, 30000, 0
451, 116.320004201, 40.0087080307, 16000, 4
350, 116.4373946, 40.1192179163, 13869.590344602531, 3
287, 116.385216198, 40.1895164372, 7524.817715454839, 12
333, 116.724464877, 40.2497605816, 8720.284264300792, 8
407, 116.528722105, 39.9685072033, 20000, 3
232, 116.280883699, 40.0187568373, 19732.428176747395, 5
421, 116.228731803, 39.797535517, 13000, 3
126, 115.708001547, 39.5960771565, 13000, 2
96, 116.411304501, 39.737138262, 13000, -176
149, 116.607014521, 39.6666326653, 9475.019350700324, 8
4, 116.463486358, 39.7774065989, 12855.49592550294, 2
393, 116.698364103, 40.0790389836, 11882.619531246026, 3
449, 116.633113705, 39.9685072033, 30000, -23
319, 116.385216198, 39.5859934457, 13000, 0
167, 116.163557584, 39.737138262, 12000, 2
184, 116.776666722, 39.797535517, 10974.060593384767, 8
33, 116.385216198, 40.0589468789, 14000, 2
53, 116.137493207, 39.7774065989, 17942.789677004203, 4
340, 116.385216198, 40.0388528672, 19308.578430359237, 5
277, 116.372172763, 40.4605744548, 7873.143718111899, 5
479, 116.672263611, 40.0589468789, 13000, 4
134, 116.881067745, 40.4505359281, 10000, 3
74, 116.215695511, 39.8679610629, 15295.699837375767, 6
247, 116.685313813, 39.7572742176, 10510.236089114303, 7
432, 116.554818584, 40.0288051115, 12724.891956678348, 18
185, 116.489579637, 40.0087080307, 35000, -7
473, 116.241768785, 39.5759086053, 13932.903468830078, 3
164, 116.215695511, 40.0288051115, 21301.004980717134, 5
188, 116.502626803, 39.9584555266, 25000, -4
414, 116.724464877, 40.0489001184, 10921.827838438923, 7
214, 116.554818584, 39.7572742176, 13123.951474710242, 6
162, 116.698364103, 39.918242524, 12000, 4
272, 116.4373946, 39.9785582781, 20000, 4
455, 116.424349335, 39.9986586779, 25000, 5
137, 115.733994852, 39.9282967469, 12826.77012032489, 7
152, 116.411304501, 39.8075987121, 13000, -32
26, 116.737515327, 39.8478433905, 12937.151516050963, 3
99, 116.633113705, 40.1292616312, 10391.819236778454, 8
88, 116.659213515, 39.6968551834, 10126.51080196252, 7
106, 116.306963441, 40.1593905544, 14000, 0
44, 116.25480644, 40.0288051115, 3767.01996777361, 4
85, 115.772994841, 39.5456471663, 12000, 2
226, 116.26784475, 39.9584555266, 22000, 2
312, 116.789717144, 39.7472066935, 12000, 2
150, 116.607014521, 39.8880757723, 13000, 0
69, 116.737515327, 39.9484032343, 9720.349364720603, 9
158, 116.098402761, 39.9484032343, 14000, -311
73, 116.346087412, 40.1292616312, 10684.809413020354, 9
2, 116.306963441, 39.857902604, 21164.97773680335, 7
325, 116.593965207, 40.1192179163, 12744.369488998755, 5
122, 116.280883699, 40.1493479364, 14000, 5
257, 116.163557584, 39.9785582781, 11136.189068772857, 8
362, 116.541770206, 39.6767078381, 12880.436456492947, 3
490, 116.020245604, 39.9584555266, 15000, 3
430, 116.724464877, 39.9383503123, 12296.29848430866, 6
177, 116.463486358, 39.8377834084, 20000, 4
282, 116.202659926, 40.2095988551, 11710.317361290947, 5
168, 116.737515327, 40.4706130605, 3354.962378981431, 9
456, 116.541770206, 40.0790389836, 12925.397074426597, 2
87, 116.359129829, 39.4850919091, 12669.72077812373, 5
293, 116.476532816, 39.7472066935, 11648.052805996786, 7
84, 117.089828303, 40.2095988551, 8133.5681846955085, 8
116, 115.695006953, 39.7673408481, 13000, 2
485, 116.463486358, 40.1393049666, 14000, 3
457, 116.385216198, 39.8176610831, 16000, 2
229, 116.085374314, 40.0489001184, 13779.341804920145, 7
458, 116.293923268, 39.8277226439, 20000, 4
21, 116.620064026, 40.1794747909, 12000, 2
201, 116.202659926, 39.7673408481, 13000, 0
90, 115.994200755, 39.857902604, 13590.241028258002, 5
200, 116.215695511, 39.9584555266, 17558.082171363807, 8
344, 116.593965207, 40.1995577873, 6988.4369800461445, 10
492, 116.633113705, 39.8176610831, 13000, 0
484, 116.841918165, 39.8075987121, 12859.110693685276, 5
470, 116.45044028, 39.5759086053, 13849.932626791893, 2
246, 116.26784475, 40.1192179163, 3188, -52
112, 116.111432071, 39.7270689091, 10352.36884320774, 8
290, 116.059320072, 39.7270689091, 12000, 4
462, 116.189625065, 40.0087080307, 16000, 3
59, 115.955141021, 40.0991292923, 13000, 3
56, 116.64616354, 40.3099970656, 7045.13086245206, 8
448, 115.942123188, 39.7673408481, 12408.07608157745, 5
135, 116.359129829, 39.8478433905, 5226.719075228022, 2
394, 116.502626803, 40.1292616312, 12415.463693662246, 6
420, 116.776666722, 40.1091738079, 12258.636025380576, 7
43, 116.607014521, 39.7472066935, 9203.257615629154, 8
236, 116.346087412, 40.0087080307, 20000, 4
308, 116.4373946, 40.0087080307, 30000, 3
10, 116.998505436, 40.0790389836, 9495.785396276186, 7
488, 116.280883699, 39.8679610629, 20000, 3
276, 116.920215793, 40.0689931627, 12000, 5
60, 116.854968166, 40.2999580562, 9473.394950929105, 2
321, 116.26784475, 40.0388528672, 15947.805918886317, 4
268, 116.150524999, 40.5007294903, 4113.377472597793, 8
89, 116.528722105, 40.1593905544, 13000, 2
416, 116.202659926, 39.6364009796, 12000, 2
61, 116.150524999, 39.9986586779, 11365.117632639947, 8
385, 115.968159904, 39.6968551834, 12822.572477144135, 5
155, 116.685313813, 40.3802672852, 7897.444094822523, 2
28, 116.789717144, 40.1995577873, 11910.91795004403, 5
198, 116.241768785, 39.6061597513, 13000, 2
428, 116.124462225, 40.0187568373, 14000, 2
208, 117.128960338, 40.0790389836, 11000, 0
295, 116.150524999, 40.0689931627, 21876.865214502082, -31
269, 116.515674298, 40.0087080307, 25000, 5
374, 116.737515327, 40.1593905544, 13838.456658243573, 2
254, 116.4373946, 39.7069273837, 6601.556263821731, 18
372, 116.711414463, 39.9282967469, 14000, 2
8, 116.841918165, 39.6968551834, 11932.803139018224, 2
103, 115.487294876, 39.7270689091, 13000, 3
20, 116.463486358, 40.1091738079, 13774.979999588835, 5
395, 115.877050395, 40.1091738079, 15000, 2
220, 116.672263611, 39.8880757723, 10326.084062855412, 8
306, 115.825012834, 40.5408866786, 3697.4947445997686, 13
409, 116.26784475, 40.0890843555, 22000, -2
360, 116.085374314, 40.1995577873, 11572.056413461693, 5
197, 116.046294313, 40.1091738079, 14000, 2
173, 116.528722105, 39.7069273837, 12301.760628384065, 9
289, 116.333045531, 39.9785582781, 22000, 3
314, 116.502626803, 40.4003439928, 9000, 5
341, 116.150524999, 40.2798795936, 11704.097728751252, 8
202, 116.593965207, 40.2497605816, 6606.3288929573755, 18
461, 116.411304501, 39.918242524, 28711.342673208816, 6
472, 116.293923268, 39.7069273837, 13000, 3
460, 116.4373946, 39.7572742176, 13893.620192065115, 5
320, 115.955141021, 39.9081876299, 14879.583890283193, 5
213, 116.280883699, 39.9081876299, 20000, 0
222, 116.802767517, 40.430459056, 11000, 3
48, 116.672263611, 40.0890843555, 13000, 4
388, 116.372172763, 40.2296801995, 12000, 0
291, 116.398260116, 40.0689931627, 12000, 3
433, 116.4373946, 39.9383503123, 29611.09425665453, 3
436, 116.293923268, 39.9785582781, 15428.666832668685, 5
146, 116.280883699, 39.5254669701, 13000, 4
474, 116.372172763, 39.8880757723, 35000, -32
377, 116.137493207, 39.6867820062, 12000, 0
105, 116.881067745, 40.5609663578, 10947.888160066885, 4
5, 116.763616266, 40.4003439928, 8423.656087236523, 7
332, 116.672263611, 39.8176610831, 4691.484517057491, 16
356, 116.346087412, 39.8377834084, 18000, -374
125, 116.085374314, 39.797535517, 20000, 0
304, 115.994200755, 40.4505359281, 7832.198268555424, 5
119, 116.515674298, 39.7572742176, 12000, 3
390, 116.476532816, 39.626321649, 14000, 3
242, 116.411304501, 39.9685072033, 30000, -3
114, 116.750565796, 39.7069273837, 13000, 4
423, 116.176590945, 39.857902604, 13553.998917839946, 7
348, 116.724464877, 39.8176610831, 13000, 0
